Lon	O-P-1210	O-H-1209	I-P-1220	I-H-1212	I-P-1213	I-H-1219
612.51	18970.275	17438.187	10523.296	11020.263	12065.758	10806.505
612.67	18805.44	17290.143	10432.187	10920.912	11969.506	10711.319
612.82	18642.686	17141.719	10337.291	10825.071	11850.213	10625.027
612.97	18448.729	16960.112	10223.695	10710.223	11716.97	10511.443
613.12	18229.918	16761.523	10104.523	10580.171	11582.808	10387.511
613.27	18030.533	16568.38	9986.379	10439.017	11440.446	10263.182
613.42	17915.146	16448.553	9927.333	10361.487	11360.52	10197.092
613.58	17850.623	16398.93	9892.887	10330.755	11317.986	10158.963
613.73	17817.539	16374.857	9876.187	10300.89	11296.802	10140.055
613.88	17842.925	16386.794	9884.793	10307.892	11310.552	10143.53
614.03	17928.896	16473.072	9935.06	10355.148	11371.5	10202.709
614.18	18138.6	16654.336	10041.918	10471.83	11497.126	10319.599
614.33	18444.159	16932.38	10213.006	10655.599	11702.852	10501.006
614.49	18711.721	17182.184	10357.194	10813.348	11882.469	10639.623
614.64	18974.285	17425.494	10504.406	10959.263	12049.856	10790.911
614.79	19258.404	17668.691	10646.69	11118.58	12220.009	10942.173
614.94	19502.323	17891.774	10778.994	11263.653	12374.203	11080.269
615.09	19697.63	18066.112	10878.135	11364.222	12481.739	11180.475
615.24	19799.99	18167.068	10937.057	11431.914	12540.969	11241.189
615.39	19800.54	18171.046	10936.562	11429.243	12524.782	11232.836
615.55	19793.621	18164.214	10925.587	11422.862	12501.28	11230.203
615.7	19751.19	18120.332	10896.661	11395.672	12476.485	11204.496
615.85	19691.941	18070.226	10869.446	11368.04	12448.655	11184.259
616	19672.203	18064.203	10862.027	11351.28	12436.664	11179.137
616.15	19696.139	18091.699	10882.26	11381.908	12470.92	11198.304
616.3	19708.179	18107.651	10888.947	11389.189	12487.102	11203.552
616.46	19765.18	18151.334	10920.181	11410.818	12524.884	11227.081
616.61	19842.397	18227.055	10957.32	11457.65	12581.364	11271.397
616.76	19932.063	18322.042	11007.723	11518.844	12634.668	11321.701
616.91	20017.716	18408.573	11062.397	11568.485	12679.057	11356.914
617.06	20099.871	18480.883	11100.454	11615.707	12732.894	11409.333
617.21	20160.236	18527.093	11119.247	11638.346	12755.643	11429.895
617.36	20204.177	18580.573	11146.474	11671.836	12783.924	11457.331
617.52	20253.141	18623.778	11171.052	11710.767	12815.228	11483.855
617.67	20286.888	18658.449	11196.657	11720.393	12839.558	11504.921
617.82	20274.505	18641.584	11192.682	11715.473	12833.341	11494.891
617.97	20279.215	18651.303	11192.852	11719.665	12833.379	11502.522
618.12	20249.825	18627.934	11178.549	11701.517	12815.165	11473.506
618.27	20210.359	18588.295	11163.381	11676.613	12782.942	11459.337
618.42	20194.693	18568.365	11142.1	11649.199	12763.067	11438.771
618.58	20138.402	18517.347	11106.194	11615.952	12738.765	11412.831
618.73	20070.879	18458.395	11063.824	11578.308	12692.44	11362.561
618.88	20068.458	18447.27	11050.138	11561.083	12684.161	11354.138
619.03	20067.533	18424.633	11033.622	11546.127	12683.907	11339.391
619.18	20083.407	18431.187	11028.297	11551.198	12688.868	11342.1
619.33	20093.92	18439.854	11030.338	11556.602	12705.327	11345.734
619.48	20081.654	18418.139	11024.831	11555.951	12703.863	11344.347
619.63	20076.643	18432.818	11019.038	11553.038	12696.929	11336.412
619.79	20123.147	18463.85	11044.696	11577.135	12727.552	11372.036
619.94	20135.676	18490.182	11061.017	11591.984	12738.599	11384.94
620.09	20125.18	18479.465	11059.124	11593.234	12724.751	11377.234
620.24	20072.857	18437.296	11046.242	11569.472	12706.154	11345.725
620.39	20039.469	18420.876	11034.03	11564.535	12695.348	11329.81
620.54	20027.264	18402.078	11023.594	11550.693	12675.638	11308.133
620.69	20006.792	18365.649	11013.485	11526.012	12647.243	11298.496
620.84	19930.094	18294.754	10964.006	11474.138	12594.512	11242.83
621	19850.207	18198.647	10907.098	11411.45	12532.901	11189.999
621.15	19780.38	18138.753	10862.071	11364.862	12485.763	11157.95
621.3	19730.659	18100.329	10833.879	11344.516	12443.724	11138.626
621.45	19666.771	18038.156	10792.508	11295.607	12392.112	11097.926
621.6	19624.061	17995.403	10766.798	11266.139	12374.71	11083.985
621.75	19578.148	17967.203	10736.852	11239.906	12352.28	11053.258
621.9	19538.003	17922.839	10717.662	11228.564	12330.014	11035.245
622.05	19524.288	17925.827	10710.024	11219.937	12318.156	11029.64
622.21	19491.613	17888.449	10694.306	11209.427	12304.679	11014.13
622.36	19457.707	17843.553	10660.366	11182.674	12274.52	10984.113
622.51	19420.188	17819.573	10644.375	11167.188	12246.485	10964.199
622.66	19358.749	17764.376	10610.552	11132.903	12200.178	10927.09
622.81	19314.792	17707.143	10585.264	11112.913	12160.253	10900.341
622.96	19288.166	17684.475	10560.892	11083.112	12129.991	10884.2
623.11	19254.088	17636.945	10539.813	11063.549	12111.857	10864.868
623.26	19218.627	17614.627	10513.858	11032.561	12083.968	10826.704
623.41	19212.013	17598.21	10517.869	11023.189	12078.353	10824.419
623.57	19166.006	17545.523	10477.237	10984.028	12047.523	10790.567
623.72	19134.578	17513.524	10450.766	10956.875	12017.051	10758.678
623.87	19093.378	17466.433	10412.346	10927.005	11990.807	10725.367
624.02	19016.88	17415.079	10378.386	10894.958	11950.87	10683.046
624.17	18930.322	17350.058	10334.915	10850.277	11894.431	10628.904
624.32	18850.956	17269.286	10297.605	10804.549	11842.132	10592.022
624.47	18756.934	17191.528	10231.506	10739.22	11784.516	10539.428
624.62	18723.58	17150.92	10204.645	10717.129	11768.513	10518.711
624.77	18668.423	17104.995	10174.335	10681.785	11741.016	10489.247
624.92	18627.746	17073.989	10157.384	10668.46	11722.878	10469.428
625.08	18613.752	17044.258	10138.785	10652.653	11697.334	10448.554
625.23	18629.469	17052.415	10144.25	10663.064	11702.14	10460.514
625.38	18636.605	17067.154	10144.232	10668.166	11711.001	10466.088
625.53	18667.705	17106.65	10172.2	10691.364	11727.408	10482.354
625.68	18690.33	17129.275	10185.604	10705.758	11732.901	10493.615
625.83	18736.829	17160.829	10205.587	10731.564	11756.355	10519.257
625.98	18746.507	17189.673	10218.266	10721.892	11757.695	10525.486
626.13	18786.616	17226.44	10245	10751.33	11802.715	10552.824
626.28	18787.001	17220.144	10243.551	10746.957	11803.815	10547.825
626.43	18802.292	17221.325	10242.347	10748.984	11800.061	10540.5
626.58	18756.074	17164.471	10205.767	10715.108	11754.69	10504.547
626.74	18695.86	17117.926	10177.893	10687.212	11726.684	10472.091
626.89	18589.081	17035.102	10132.795	10637.607	11660.751	10413.069
627.04	18526.871	16958.08	10096.597	10602.443	11617.168	10370.224
627.19	18398.632	16844.743	10024.237	10521.182	11535.05	10293.566
627.34	18325.762	16769.189	9975.574	10471.31	11490.212	10238.344
627.49	18246.284	16713.844	9941.338	10422.679	11451.931	10207.195
627.64	18256.765	16719.359	9950.491	10429.216	11473.216	10213.656
627.79	18255.735	16703.12	9941.471	10419.208	11464.24	10209.394
627.94	18343.691	16766.285	9969.329	10453.417	11522.208	10259.526
628.09	18394.166	16813.024	9992.167	10477.376	11555.376	10289.32
628.24	18522.807	16925.268	10058.201	10544.575	11624.136	10361.366
628.39	18619.448	17018.438	10105.844	10606.877	11686.416	10422.514
628.55	18722.765	17110.15	10156.71	10668.359	11734.865	10477.765
628.7	18785.457	17168.885	10182.886	10696.622	11762.006	10513.226
628.85	18859.311	17238.96	10226.355	10737.345	11798.927	10547.147
629	18856.492	17244.932	10235.942	10743.393	11797.568	10537.316
629.15	18905.997	17305.864	10268.82	10784.512	11831.677	10576.864
629.3	18909.194	17317.413	10266.314	10792.885	11839.325	10578.589
629.45	18957.492	17372.043	10305.899	10821.196	11860.625	10601.811
629.6	19002.49	17395.853	10323.435	10846.842	11886.819	10618.127
629.75	19071.684	17468.957	10365.98	10900.529	11943.343	10658.815
629.9	19177.781	17564.023	10419.253	10948.726	12010.375	10717.55
630.05	19344.628	17718.518	10504.77	11041.738	12109.342	10817.782
630.2	19462.796	17825.741	10564.313	11101.082	12183.566	10881.247
630.35	19633.304	17960.646	10650.722	11193.624	12275.03	10964.041
630.5	19751.505	18073.396	10703.923	11244.516	12349.989	11036.901
630.65	19885.871	18203.321	10772.607	11316.695	12433.443	11110.497
630.81	19959.117	18265.931	10809.117	11358.809	12477.029	11146.886
630.96	20057.9	18355.307	10858.352	11417.253	12534.747	11193.78
631.11	20112.515	18409.482	10884.185	11444.646	12569.152	11212.592
631.26	20208.969	18483.475	10931.09	11497.728	12622.079	11263.793
631.41	20266.771	18553.583	10968.682	11528.441	12658.748	11299.418
631.56	20373.263	18643.329	11018.065	11597.449	12721.317	11354.724
631.71	20466.046	18717.958	11071.65	11650.705	12780.002	11407.705
631.86	20608.227	18841.854	11145.338	11718.744	12864.986	11488.634
632.01	20672.118	18915.108	11178.031	11758.58	12905.327	11528.02
632.16	20715.944	18950.01	11197.361	11780.834	12927.779	11559.471
632.31	20643.923	18888.495	11155.858	11737.33	12881.924	11509.451
632.46	20497.184	18754.369	11077.37	11658.733	12788.139	11435.612
632.61	20256.835	18529.757	10956.592	11520.218	12629.779	11298.844
632.76	20016.501	18309.732	10824.996	11377.568	12489.787	11168.777
632.91	19705.929	18032.874	10646.391	11197.709	12292.413	10988.687
633.06	19409.599	17748.544	10484.467	11030.401	12112.247	10825.522
633.21	19086.482	17440.021	10311.954	10838.086	11911.426	10633.591
633.36	18860.076	17237.437	10187.383	10710.504	11770.811	10511.295
633.51	18683.119	17075.207	10084.02	10599.647	11668.152	10413.35
633.67	18577.391	16980.775	10022.676	10542.5	11607.423	10349.665
633.82	18469.096	16894.547	9967.492	10479.338	11530.481	10280.47
633.97	18430.918	16858.04	9948.424	10457.918	11504.205	10257.479
634.12	18398.205	16825.546	9926.974	10427.656	11472.82	10233.93
634.27	18435.432	16869.191	9932.85	10454.696	11485.597	10253.905
634.42	18449.272	16870.723	9935.404	10457.272	11489.338	10255.327
634.57	18497.618	16896.739	9947.344	10488.838	11504.53	10271.256
634.72	18487.223	16878.212	9932.871	10466.695	11491.596	10260.443
634.87	18486.236	16867.511	9924.269	10468.049	11488.445	10259.17
635.02	18412.112	16798.352	9883.166	10425.298	11438.331	10213.946
635.17	18359.627	16755.496	9862.89	10399.198	11405.704	10181.66
635.32	18271.29	16675.817	9823.62	10350.631	11356.851	10128.949
635.47	18223.586	16644.114	9798.717	10331.156	11325.794	10108.871
635.62	18154.414	16581.007	9771.624	10275.25	11287.272	10063.283
635.77	18145.862	16577.069	9775.191	10281.081	11283.103	10059.103
635.92	18125.685	16566.476	9766.014	10268.718	11269.75	10043.432
636.07	18183.076	16613.097	9792.098	10292.318	11296.142	10071.263
636.22	18221.837	16646.012	9801.288	10319.815	11311.662	10098.398
636.37	18304.465	16710.795	9832.08	10356.695	11346.409	10135.288
636.52	18340.874	16737.401	9854.39	10362.412	11365.863	10137.478
636.67	18405.318	16796.879	9880.626	10403.835	11407.879	10179.615
636.82	18436.018	16836.679	9891.513	10419.052	11425.579	10203.7
636.97	18491.85	16884.423	9914.103	10453.136	11464.52	10230.411
637.12	18478.116	16871.698	9911.148	10441.808	11454.577	10224.83
637.27	18493.216	16892.382	9917.843	10450.414	11473.272	10224.393
637.42	18459.745	16884.448	9914.36	10437.371	11464.646	10225.448
637.57	18474.019	16883.073	9909.942	10443.525	11469.37	10243.525
637.72	18458.209	16886.779	9901.614	10431.702	11456.076	10234.548
637.87	18461.555	16873.861	9897.565	10427.411	11455.148	10231.016
638.02	18438.212	16848.233	9871.904	10394.783	11436.651	10207.256
638.17	18432.605	16840.121	9868.221	10395.122	11436.792	10209.099
638.32	18401.512	16809.6	9851.556	10373.161	11417.006	10194.029
638.47	18368.026	16772.335	9830.456	10356.741	11401.488	10176.346
638.62	18316.237	16733.643	9803.029	10330.084	11373.578	10133.062
638.77	18258.694	16687.485	9769.562	10299.98	11335.277	10090.486
638.93	18178.438	16614.656	9728.525	10249.734	11287.338	10033.723
639.08	18101.382	16532.634	9691.855	10205.789	11236.162	9996.558
639.23	18054.497	16492.518	9666.827	10171.463	11199.837	9962.178
639.38	18008.868	16451.638	9649.187	10144.176	11173.626	9934.417
639.53	17958.924	16399.936	9623.87	10107.057	11129.98	9894.254
639.68	17918.621	16375.765	9611.819	10090.765	11113.182	9890.018
639.83	17890.89	16328.56	9597.285	10066.274	11100.846	9874.835
639.98	17874.623	16311.987	9573.008	10055.734	11087.294	9873.492
640.13	17840.521	16298.103	9557.862	10048.521	11063.62	9859.147
640.28	17826.477	16287.62	9543.454	10050.356	11056.158	9854.444
640.43	17789.202	16237.816	9505.223	10024.102	11015.684	9826.245
640.58	17777.476	16233.255	9502.849	10021.706	11014.585	9825.178
640.73	17747.571	16182.252	9468.999	9991.351	10974.67	9790.241
640.88	17737.612	16170.139	9464.787	9985.798	10961.227	9788.436
641.03	17729.133	16159.022	9463.133	9979.462	10953.858	9778.616
641.18	17735.863	16166.852	9466.424	9977.588	10949.764	9778.951
641.33	17728.195	16168.634	9458.415	9971.272	10943.601	9769.063
641.48	17758.058	16200.828	9477.366	9989.146	10976.047	9788.575
641.63	17792.472	16216.122	9479.616	9992.781	10977.99	9788.858
641.78	17833.413	16265.544	9504.808	10023.137	11013.292	9812.456
641.93	17850.097	16295.196	9509.547	10034.405	11021.503	9815.273
642.08	17890.075	16340.493	9539.185	10061.823	11044.944	9835.405
642.23	17914.649	16356.714	9540.561	10071.22	11062.45	9840.703
642.38	17928.602	16358.844	9541.668	10073.492	11069.096	9836.217
642.53	17905.501	16333.413	9522.49	10048.358	11041.392	9812.216
642.67	17868.219	16310.021	9501.812	10045.021	11032.933	9800.361
642.82	17822.829	16280.016	9479.818	10009.731	11007.159	9782.555
642.97	17813.839	16259.466	9476.444	10005.938	10994.202	9774.862
643.12	17781.557	16225.206	9457.447	9972.767	10974.415	9752.843
643.27	17790.118	16237.591	9462.304	9978.7	10979.667	9769.03
643.42	17739.891	16196.11	9435.033	9952.242	10952.704	9757.549
643.57	17736.46	16202.834	9447.328	9957.922	10962.009	9768.208
643.72	17747.427	16198.416	9455.361	9948.526	10958.35	9767.372
643.87	17765.656	16205.964	9464.524	9962.283	10962.327	9769.228
644.02	17737.449	16175.691	9446.306	9937.933	10955.977	9755.417
644.17	17702.41	16151.642	9421.587	9934.114	10930.246	9738.774
644.32	17627.073	16072.04	9391.007	9894.634	10878.392	9685.787
644.47	17583.195	16033.128	9374.15	9871.557	10848.436	9659.557
644.62	17545.611	15995.808	9332.358	9839.413	10807.523	9626.127
644.77	17504.566	15972.301	9304.971	9820.707	10790.158	9604.4
644.92	17434.148	15906.456	9261.115	9779.422	10739.796	9561.522
645.07	17362.454	15854.499	9221.983	9746.642	10687.916	9517.279
645.22	17308.616	15797.977	9190.043	9703.472	10652.637	9486.977
645.37	17258.393	15754.306	9155.767	9672.031	10627.416	9471.372
645.52	17242.787	15729.38	9129.886	9648.282	10611.029	9454.249
645.67	17185.351	15677.308	9115.648	9622.154	10579.252	9426.461
645.82	17132.542	15621.685	9079.553	9586.52	10538.718	9397.806
645.97	17110.608	15585.07	9066.004	9563.411	10521.96	9386.839
646.12	17089.065	15564.097	9057.658	9555.965	10512.823	9381.536
646.27	17069.089	15541.617	9042.243	9543.122	10498.023	9368.397
646.42	17046.812	15525.757	9032.856	9515.339	10475.538	9338.626
646.57	17037.097	15510.196	9038.339	9520.009	10468.449	9328.581
646.72	16997.75	15476.651	9004.805	9502.189	10451.662	9308.333
646.87	16962.029	15439.392	8991.183	9480.018	10431.886	9295.71
647.02	16903.833	15397.987	8954.273	9449.591	10399.02	9259.514
647.17	16888.735	15384.207	8938.504	9437.801	10385.669	9245.405
647.32	16871.487	15361.596	8927.157	9425.596	10367.245	9229.278
647.47	16867.735	15353.449	8921.767	9433.899	10372.009	9228.009
647.62	16851.632	15344.291	8911.609	9420.906	10358.423	9213.555
647.77	16858.166	15342.694	8910.31	9417.606	10362.881	9214.31
647.92	16856.723	15343.273	8900.174	9416.152	10352.394	9198.427
648.06	16879.842	15366.92	8909.876	9435.458	10359.942	9207.458
648.21	16805.049	15291.511	8863.665	9384.302	10305.335	9163.412
648.36	16723.673	15233.211	8828.079	9347.86	10257.75	9130.234
648.51	16607.094	15120.104	8750.324	9275.401	10174.588	9064.929
648.66	16480.715	15013.067	8680.507	9202.353	10102.133	9002.66
648.81	16341.995	14884.897	8608.479	9119.182	10003.82	8918.688
648.96	16245.809	14796.095	8567.447	9071.315	9952.413	8867.578
649.11	16132.119	14697.394	8515.525	9002.097	9894.998	8819.712
649.26	16135.317	14708.681	8527.505	9015.856	9908.384	8824.34
649.41	16197.095	14766.853	8553.336	9047.292	9946.479	8854.886
649.56	16328.649	14884.869	8639.561	9115.473	10032.088	8927.825
649.71	16450.754	14994.139	8704.051	9184.248	10103.567	8993.995
649.86	16626.296	15152.626	8805.164	9284.417	10204.637	9093.692
650.01	16735.289	15263.773	8858.213	9343.333	10268.103	9155.762
650.16	16854.972	15354.971	8920.213	9407.246	10330.059	9208.037
650.31	16917.172	15393.084	8928.007	9418.007	10343.084	9226.48
650.46	16881.718	15349.234	8902.74	9391.443	10327.399	9197.069
650.61	16807.794	15295.53	8852.036	9351.486	10281.969	9153.453
650.75	16727.877	15218.646	8806.569	9307.096	10233.163	9104.152
650.9	16611.937	15112.992	8737.058	9239.541	10175.388	9042.432
651.05	16518.145	15024.87	8686.243	9188.617	10120.002	8990.023
651.2	16429.156	14943.001	8626.32	9137.771	10064.782	8939.65
651.35	16368.681	14896.813	8603.549	9110.714	10040.209	8912.736
651.5	16356.732	14876.425	8595.172	9099.985	10023.479	8901.029
651.65	16377.614	14887.593	8607.691	9121.318	10030.241	8923.208
651.8	16420.727	14932.858	8623.649	9140.595	10045.1	8946.693
651.95	16457.633	14966.776	8642.962	9172.633	10060.501	8964.458
652.1	16493.003	14995.684	8660.277	9185.354	10079.574	8975.453
